gene_id,gene_name,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,regulation,gene_id_clean,contrast,gene_name_gtf,gene_type,gene_name_final,regulation_strict
ENSMUSG00000028890.14,NA,992.0935151281752,0.34661856246687506,0.08136540892416652,4.260023602780974,2.044053172839566e-5,9.169070571689228e-5,NO,ENSMUSG00000028890,Lac_16h_vs_M1_16h,Mtf1,protein_coding,Mtf1,NS
ENSMUSG00000021484.9,Lman2,9073.232722705374,-0.19682074708298575,0.04621162529796852,-4.259117609776821,2.0523547052794608e-5,9.203783268175052e-5,NO,ENSMUSG00000021484,Lac_16h_vs_M1_16h,Lman2,protein_coding,Lman2,NS
ENSMUSG00000064109.9,Hcst,334.2348322758867,-0.6443134285478128,0.15129947499243773,-4.258530497743082,2.057751491212668e-5,9.225454162194808e-5,DOWN,ENSMUSG00000064109,Lac_16h_vs_M1_16h,Hcst,protein_coding,Hcst,DOWN
ENSMUSG00000019986.18,NA,268.92847018286056,0.3660732330970275,0.08604196282932482,4.254589517247304,2.0943286215396465e-5,9.38586173184133e-5,NO,ENSMUSG00000019986,Lac_16h_vs_M1_16h,Ahi1,protein_coding,Ahi1,NS
ENSMUSG00000060121.16,NA,244.17084029707027,-0.4780993836036924,0.11237361176466482,-4.254552079405779,2.0946790406067033e-5,9.38586173184133e-5,NO,ENSMUSG00000060121,Lac_16h_vs_M1_16h,Gemin2,protein_coding,Gemin2,NS
ENSMUSG00000034235.18,NA,192.70604750745477,0.6035464094700647,0.1418640142669619,4.25440103742096,2.0960933640713175e-5,9.38962513815011e-5,UP,ENSMUSG00000034235,Lac_16h_vs_M1_16h,Usp54,protein_coding,Usp54,UP
ENSMUSG00000045948.9,Mrps12,836.8995417813592,-0.40247463345499146,0.0946035122632859,-4.254330772993779,2.0967516142990924e-5,9.390000517077524e-5,NO,ENSMUSG00000045948,Lac_16h_vs_M1_16h,Mrps12,protein_coding,Mrps12,NS
ENSMUSG00000025130.12,NA,85746.66287989127,-0.30058917526835527,0.07066180903710487,-4.253912818882324,2.100671154988e-5,9.404976910280428e-5,NO,ENSMUSG00000025130,Lac_16h_vs_M1_16h,P4hb,protein_coding,P4hb,NS
ENSMUSG00000020778.13,NA,1381.8498408498892,-0.4181344063271323,0.09830645945593702,-4.253376722559607,2.105708836565498e-5,9.424949792579308e-5,NO,ENSMUSG00000020778,Lac_16h_vs_M1_16h,Ten1,protein_coding,Ten1,NS
ENSMUSG00000032959.13,NA,5801.819682465329,-0.34670880205979654,0.08153898726033097,-4.252061666560233,2.1181151354646833e-5,9.477883932194282e-5,NO,ENSMUSG00000032959,Lac_16h_vs_M1_16h,Pebp1,protein_coding,Pebp1,NS
ENSMUSG00000079685.11,NA,925.5377346580216,0.4636250740394884,0.10903922907123367,4.251910784664565,2.1195430040049323e-5,9.481677598101976e-5,NO,ENSMUSG00000079685,Lac_16h_vs_M1_16h,Ulbp1,protein_coding,Ulbp1,NS
ENSMUSG00000046711.17,NA,22834.57731223734,0.38560568778407817,0.09070518344858776,4.251197926330657,2.126301529109986e-5,9.509309109393116e-5,NO,ENSMUSG00000046711,Lac_16h_vs_M1_16h,Hmga1,protein_coding,Hmga1,NS
ENSMUSG00000006378.16,NA,102.56904822848033,-0.7865222656844043,0.18507059015048621,-4.2498500979807785,2.1391362347862485e-5,9.56409214819913e-5,DOWN,ENSMUSG00000006378,Lac_16h_vs_M1_16h,Gcat,protein_coding,Gcat,DOWN
ENSMUSG00000036061.11,NA,231.59456821082625,-0.4647609350407167,0.10937637758308072,-4.249189315926019,2.1454554456611213e-5,9.589722372101912e-5,NO,ENSMUSG00000036061,Lac_16h_vs_M1_16h,Smug1,protein_coding,Smug1,NS
ENSMUSG00000073678.5,Pgap1,848.8714965649802,0.5776725321672592,0.13595189844638092,4.249095001752343,2.1463588417176577e-5,9.591137678162064e-5,UP,ENSMUSG00000073678,Lac_16h_vs_M1_16h,Pgap1,protein_coding,Pgap1,UP
ENSMUSG00000028080.17,NA,471.9227533051408,0.5561324065245884,0.1308908309977542,4.2488263103328485,2.1489345102845694e-5,9.597399864784584e-5,UP,ENSMUSG00000028080,Lac_16h_vs_M1_16h,Lrba,protein_coding,Lrba,UP
ENSMUSG00000134402.1,Gm12250,1673.3314900282455,-0.49578568698405007,0.11668740401403964,-4.248836377612771,2.1488379525832336e-5,9.597399864784584e-5,NO,ENSMUSG00000134402,Lac_16h_vs_M1_16h,Gm12250,lncRNA,Gm12250,NS
ENSMUSG00000001847.15,NA,12853.94790024241,0.264104447739851,0.06216400677424397,4.2485106968567505,2.151963730298947e-5,9.60830350600016e-5,NO,ENSMUSG00000001847,Lac_16h_vs_M1_16h,Rac1,protein_coding,Rac1,NS
ENSMUSG00000030602.14,NA,504.3529424251886,0.4329130995813777,0.10195153605653616,4.246263630018388,2.1736485958610487e-5,9.702474043676873e-5,NO,ENSMUSG00000030602,Lac_16h_vs_M1_16h,Pak4,protein_coding,Pak4,NS
ENSMUSG00000029108.15,NA,2334.5041745581484,0.5583677304310044,0.13152167426118383,4.245442688953027,2.181622674480896e-5,9.735409292127964e-5,UP,ENSMUSG00000029108,Lac_16h_vs_M1_16h,Pcdh7,protein_coding,Pcdh7,UP
ENSMUSG00000030595.16,NA,2931.3718913988987,0.41617835213153886,0.09804255095830354,4.244874782057997,2.187155232087811e-5,9.754782315484544e-5,NO,ENSMUSG00000030595,Lac_16h_vs_M1_16h,Nfkbib,protein_coding,Nfkbib,NS
ENSMUSG00000039891.7,Txlnb,83.63830937937452,0.6258361749253248,0.1474333736510877,4.244874545205849,2.187157542288685e-5,9.754782315484544e-5,UP,ENSMUSG00000039891,Lac_16h_vs_M1_16h,Txlnb,protein_coding,Txlnb,UP
ENSMUSG00000030695.17,NA,133064.79506543343,0.287134598926554,0.06765180357461598,4.24430072451596,2.1927612806097623e-5,9.777107444857386e-5,NO,ENSMUSG00000030695,Lac_16h_vs_M1_16h,Aldoa,protein_coding,Aldoa,NS
ENSMUSG00000029247.18,NA,4009.974788127413,-0.3284412001721021,0.07739159974444393,-4.2438869497032385,2.1968105424418568e-5,9.789821463128296e-5,NO,ENSMUSG00000029247,Lac_16h_vs_M1_16h,Paics,protein_coding,Paics,NS
ENSMUSG00000081205.5,Gm5940,1020.6586213377832,0.4329955057204036,0.1020266524955745,4.243945039157148,2.1962416412527067e-5,9.789821463128296e-5,NO,ENSMUSG00000081205,Lac_16h_vs_M1_16h,Gm5940,processed_pseudogene,Gm5940,NS
ENSMUSG00000120594.2,Gm9975,11.345887563346643,1.8569274775069704,0.4376451199046698,4.242998249155518,2.2055315709813e-5,9.826006829997364e-5,UP,ENSMUSG00000120594,Lac_16h_vs_M1_16h,Gm9975,lncRNA,Gm9975,UP
ENSMUSG00000089917.8,Uckl1,891.6857687536191,-0.22412451015580173,0.05282492425569288,-4.24277958395081,2.2076824304229712e-5,9.832909266401604e-5,NO,ENSMUSG00000089917,Lac_16h_vs_M1_16h,Uckl1,protein_coding,Uckl1,NS
ENSMUSG00000026788.14,NA,683.6320521727832,0.3269263430312536,0.07705920667234573,4.242534502351396,2.2100955025975378e-5,9.84097550679906e-5,NO,ENSMUSG00000026788,Lac_16h_vs_M1_16h,Zbtb43,protein_coding,Zbtb43,NS
ENSMUSG00000028407.5,Smim27,103.12382480500612,-0.7442168477147794,0.17547610960898924,-4.241129173498925,2.2239809060098883e-5,9.900106723757526e-5,DOWN,ENSMUSG00000028407,Lac_16h_vs_M1_16h,Smim27,protein_coding,Smim27,DOWN
ENSMUSG00000030104.10,NA,10843.541299973123,0.22882893302640048,0.0539784530666641,4.2392643735787265,2.2425343605318738e-5,9.979980031923224e-5,NO,ENSMUSG00000030104,Lac_16h_vs_M1_16h,Edem1,protein_coding,Edem1,NS
ENSMUSG00000041278.11,NA,2015.3293219304617,-0.30121262488576545,0.07105573059122645,-4.239103903084172,2.2441377949872327e-5,9.984397495062956e-5,NO,ENSMUSG00000041278,Lac_16h_vs_M1_16h,Ttc1,protein_coding,Ttc1,NS
ENSMUSG00000055866.10,NA,79.79480460281624,0.6809209945591588,0.1606393364563583,4.238818520917808,2.246992053314684e-5,9.99437608258009e-5,UP,ENSMUSG00000055866,Lac_16h_vs_M1_16h,Per2,protein_coding,Per2,UP
ENSMUSG00000011837.5,Snapc2,688.7178850273262,0.4427006501951188,0.1044727681445916,4.237474109831336,2.2604847608605695e-5,1.0048921376401108e-4,NO,ENSMUSG00000011837,Lac_16h_vs_M1_16h,Snapc2,protein_coding,Snapc2,NS
ENSMUSG00000039087.18,NA,1125.9534521911098,0.6191685807083316,0.14611660466326304,4.237496362136619,2.2602608071992045e-5,1.0048921376401108e-4,UP,ENSMUSG00000039087,Lac_16h_vs_M1_16h,Rreb1,protein_coding,Rreb1,UP
ENSMUSG00000112627.4,4933412E12Rik,535.127481484106,0.30575924134872196,0.0721733533679718,4.236456075275117,2.2707531700110496e-5,1.0091824719141004e-4,NO,ENSMUSG00000112627,Lac_16h_vs_M1_16h,4933412E12Rik,lncRNA,4933412E12Rik,NS
ENSMUSG00000074994.7,Qser1,380.69008154535027,0.5910500890345372,0.13952382377564332,4.2361947446692385,2.2733962335793868e-5,1.0100824907335868e-4,UP,ENSMUSG00000074994,Lac_16h_vs_M1_16h,Qser1,protein_coding,Qser1,UP
ENSMUSG00000060467.5,Gm10080,5274.717559794231,-0.4620186828788231,0.10908209467649886,-4.235513484124196,2.2803001852017903e-5,1.0128746420464256e-4,NO,ENSMUSG00000060467,Lac_16h_vs_M1_16h,Gm10080,processed_pseudogene,Gm10080,NS
ENSMUSG00000052681.9,Rap1b,38306.82793076104,-0.38678595456870185,0.09134562673066372,-4.234312778970316,2.2925168321567623e-5,1.018024453638534e-4,NO,ENSMUSG00000052681,Lac_16h_vs_M1_16h,Rap1b,protein_coding,Rap1b,NS
ENSMUSG00000033735.10,NA,737.9376460451191,-0.39338139290188145,0.0929336697707296,-4.2329264934050945,2.30669914722315e-5,1.0240441135390986e-4,NO,ENSMUSG00000033735,Lac_16h_vs_M1_16h,Spr,protein_coding,Spr,NS
ENSMUSG00000049739.11,NA,685.5183314239287,0.5095674162049313,0.12038583234891284,4.23278558832453,2.3081453338681845e-5,1.0241298487353244e-4,UP,ENSMUSG00000049739,Lac_16h_vs_M1_16h,Zfp646,protein_coding,Zfp646,UP
ENSMUSG00000020100.16,NA,2354.201180738938,0.5493710018912998,0.12978819959760554,4.232827048950259,2.3077197110089297e-5,1.0241298487353244e-4,UP,ENSMUSG00000020100,Lac_16h_vs_M1_16h,Slc29a3,protein_coding,Slc29a3,UP
ENSMUSG00000028874.15,NA,563.64513140313,-0.39657751575006767,0.093740442119019,-4.230591479892392,2.3307763047603254e-5,1.033890623544431e-4,NO,ENSMUSG00000028874,Lac_16h_vs_M1_16h,Fgr,protein_coding,Fgr,NS
ENSMUSG00000027276.8,Jag1,1913.3564650113935,0.520951802645368,0.12315096851335929,4.230188434034571,2.3349563818978098e-5,1.035463836638676e-4,UP,ENSMUSG00000027276,Lac_16h_vs_M1_16h,Jag1,protein_coding,Jag1,UP
ENSMUSG00000081118.2,Gm6758,89.48088451962388,0.6155223930374317,0.1455140567438173,4.229985795262935,2.3370606870262025e-5,1.0361159205351316e-4,UP,ENSMUSG00000081118,Lac_16h_vs_M1_16h,Gm6758,transcribed_processed_pseudogene,Gm6758,UP
ENSMUSG00000060301.7,2610008E11Rik,176.8205634642902,-0.51336579649968,0.12139318658141506,-4.228950659890452,2.3478382485387463e-5,1.0406118224136212e-4,DOWN,ENSMUSG00000060301,Lac_16h_vs_M1_16h,2610008E11Rik,protein_coding,2610008E11Rik,DOWN
ENSMUSG00000042185.15,NA,594.6664436755591,0.3962222199134075,0.09371286768616696,4.2280449814032774,2.3573067141996464e-5,1.044314710950605e-4,NO,ENSMUSG00000042185,Lac_16h_vs_M1_16h,Nfrkb,protein_coding,Nfrkb,NS
ENSMUSG00000066538.6,Gm6254,762.1475415590561,0.41246548314021686,0.0975550190089942,4.228029345186116,2.3574705025129892e-5,1.044314710950605e-4,NO,ENSMUSG00000066538,Lac_16h_vs_M1_16h,Gm6254,processed_pseudogene,Gm6254,NS
ENSMUSG00000003099.12,NA,1788.652576988462,-0.2155221825253968,0.05098208716547829,-4.227409949417179,2.3639673485339487e-5,1.0469089753220244e-4,NO,ENSMUSG00000003099,Lac_16h_vs_M1_16h,Ppp5c,protein_coding,Ppp5c,NS
ENSMUSG00000089976.2,Gm2389,63.88258219653581,0.8905044063210409,0.21067323632880203,4.226946060349177,2.3688442373954404e-5,1.048500620212994e-4,UP,ENSMUSG00000089976,Lac_16h_vs_M1_16h,Gm2389,transcribed_unprocessed_pseudogene,Gm2389,UP
ENSMUSG00000132887.1,ENSMUSG00000132887,36.4430788339936,-0.9391597199993812,0.22218298172167256,-4.2269651470240035,2.3686433895339756e-5,1.048500620212994e-4,DOWN,ENSMUSG00000132887,Lac_16h_vs_M1_16h,ENSMUSG00000132887,lncRNA,ENSMUSG00000132887,DOWN
ENSMUSG00000021880.8,Rnase6,356.4127751213201,-0.4502590867652517,0.10652479911154632,-4.226800618452869,2.3703752454892905e-5,1.0488942545416336e-4,NO,ENSMUSG00000021880,Lac_16h_vs_M1_16h,Rnase6,protein_coding,Rnase6,NS
ENSMUSG00000017999.17,NA,736.3200009877951,-0.28246388520033366,0.06683138519147874,-4.226515497038491,2.373379335889796e-5,1.0499393403100028e-4,NO,ENSMUSG00000017999,Lac_16h_vs_M1_16h,Ddx27,protein_coding,Ddx27,NS
ENSMUSG00000026579.9,F5,18.69610671332461,1.7108247885983834,0.40512469899591297,4.222958493615919,2.411162367768378e-5,1.0663388515231328e-4,UP,ENSMUSG00000026579,Lac_16h_vs_M1_16h,F5,protein_coding,F5,UP
ENSMUSG00000057469.9,E2f6,612.5751368952166,-0.3792545123855166,0.0898089539856163,-4.222903124406255,2.411755006779042e-5,1.0663388515231328e-4,NO,ENSMUSG00000057469,Lac_16h_vs_M1_16h,E2f6,protein_coding,E2f6,NS
ENSMUSG00000034889.9,Cactin,600.8829253243346,0.42646978852033546,0.10099639922004816,4.222623695634485,2.4147479608944188e-5,1.0673734496695556e-4,NO,ENSMUSG00000034889,Lac_16h_vs_M1_16h,Cactin,protein_coding,Cactin,NS
ENSMUSG00000037270.19,NA,1583.76383522254,0.6263254196880844,0.14838270941832357,4.221013500449941,2.4320636884659632e-5,1.07473676809042e-4,UP,ENSMUSG00000037270,Lac_16h_vs_M1_16h,Bltp1,protein_coding,Bltp1,UP
ENSMUSG00000023913.18,NA,6904.204330952333,-0.46899373925270454,0.11111478292828522,-4.220804171083145,2.434323433733187e-5,1.0754446175081804e-4,NO,ENSMUSG00000023913,Lac_16h_vs_M1_16h,Pla2g7,protein_coding,Pla2g7,NS
ENSMUSG00000019578.12,NA,2502.2622470934366,-0.37219463613062,0.08818436774339485,-4.220641885347054,2.43607670965956e-5,1.0759283949228632e-4,NO,ENSMUSG00000019578,Lac_16h_vs_M1_16h,Ubxn6,protein_coding,Ubxn6,NS
ENSMUSG00000041431.17,NA,1175.0471658807478,-0.5639589583093402,0.1336437237642196,-4.219868635988492,2.444447125801845e-5,1.079333676887006e-4,DOWN,ENSMUSG00000041431,Lac_16h_vs_M1_16h,Ccnb1,protein_coding,Ccnb1,DOWN
ENSMUSG00000025856.16,NA,468.5094606651104,0.5363850743942551,0.12711182883501146,4.21978882146737,2.4453126733616163e-5,1.0794242764992974e-4,UP,ENSMUSG00000025856,Lac_16h_vs_M1_16h,Pdgfa,protein_coding,Pdgfa,UP
ENSMUSG00000059089.5,Fcgr4,9893.656730375564,-0.3828668903084211,0.09073670790441347,-4.219536934398721,2.4480461719497657e-5,1.0803391664873344e-4,NO,ENSMUSG00000059089,Lac_16h_vs_M1_16h,Fcgr4,protein_coding,Fcgr4,NS
ENSMUSG00000052456.10,NA,5013.285905470453,-0.22102493902190956,0.05238402124672005,-4.219319818555333,2.450404662945241e-5,1.0810881139137086e-4,NO,ENSMUSG00000052456,Lac_16h_vs_M1_16h,Get3,protein_coding,Get3,NS
ENSMUSG00000085129.4,5031425F14Rik,181.17993490082907,-0.6660757546339547,0.15790609853232923,-4.218176250473216,2.4628627603984572e-5,1.0862912758087744e-4,DOWN,ENSMUSG00000085129,Lac_16h_vs_M1_16h,5031425F14Rik,lncRNA,5031425F14Rik,DOWN
ENSMUSG00000040451.19,NA,2014.0583273214136,0.26404503928736367,0.0626019798051806,4.217838479055781,2.466553973786646e-5,1.087625876868533e-4,NO,ENSMUSG00000040451,Lac_16h_vs_M1_16h,Sgms1,protein_coding,Sgms1,NS
ENSMUSG00000058407.13,NA,3792.446008812052,-0.2514350368063619,0.05961759277042167,-4.217463757293928,2.470655143530632e-5,1.0885533416752482e-4,NO,ENSMUSG00000058407,Lac_16h_vs_M1_16h,Txndc9,protein_coding,Txndc9,NS
ENSMUSG00000027236.9,Eif3j1,1553.779109818548,-0.34342453789674116,0.08142780942141063,-4.217533792655868,2.4698881438059968e-5,1.0885533416752482e-4,NO,ENSMUSG00000027236,Lac_16h_vs_M1_16h,Eif3j1,protein_coding,Eif3j1,NS
ENSMUSG00000053395.16,NA,30.534299788506765,1.323783751711505,0.31388085277101707,4.217472139586782,2.4705633320224156e-5,1.0885533416752482e-4,UP,ENSMUSG00000053395,Lac_16h_vs_M1_16h,Cacng8,protein_coding,Cacng8,UP
ENSMUSG00000031431.14,NA,2145.789578574808,-0.3215306993675165,0.07624685706134193,-4.216969876002095,2.4760703735243775e-5,1.0906452795912012e-4,NO,ENSMUSG00000031431,Lac_16h_vs_M1_16h,Tsc22d3,protein_coding,Tsc22d3,NS
ENSMUSG00000083041.3,Gmfg-ps,999.7916797815044,-0.4942936138918056,0.11722014138813472,-4.216797625717922,2.4779616899906888e-5,1.0911843153175592e-4,NO,ENSMUSG00000083041,Lac_16h_vs_M1_16h,Gmfg-ps,processed_pseudogene,Gmfg-ps,NS
ENSMUSG00000052557.12,NA,81.13372062393938,0.7158083498349777,0.16975420839869537,4.216734044989243,2.478660156671344e-5,1.091197924076213e-4,UP,ENSMUSG00000052557,Lac_16h_vs_M1_16h,Gan,protein_coding,Gan,UP
ENSMUSG00000034832.16,NA,1045.9658800451057,0.617008893468917,0.14634619059765724,4.21609124876527,2.4857321266295047e-5,1.0940166220216984e-4,UP,ENSMUSG00000034832,Lac_16h_vs_M1_16h,Tet3,protein_coding,Tet3,UP
ENSMUSG00000033904.17,NA,120.25931644905552,0.5345708121346843,0.1268149203047867,4.21536212655339,2.493777078625451e-5,1.0972619145951984e-4,UP,ENSMUSG00000033904,Lac_16h_vs_M1_16h,Ccp110,protein_coding,Ccp110,UP
ENSMUSG00000018238.7,Gdf9,21.25634456209115,-1.1110269433912234,0.26358382517894485,-4.215080127306584,2.4968952249997868e-5,1.0983382494038352e-4,DOWN,ENSMUSG00000018238,Lac_16h_vs_M1_16h,Gdf9,protein_coding,Gdf9,DOWN
ENSMUSG00000000579.15,NA,6838.714972768437,-0.35234442307909736,0.08359813645444732,-4.214740160758129,2.5006592632312948e-5,1.0996980445730092e-4,NO,ENSMUSG00000000579,Lac_16h_vs_M1_16h,Dynlt1c,protein_coding,Dynlt1c,NS
ENSMUSG00000029910.15,NA,1078.4820901460769,-0.4322931819583844,0.1025876690105224,-4.213890286502603,2.51009251943402e-5,1.1035495514434776e-4,NO,ENSMUSG00000029910,Lac_16h_vs_M1_16h,Mad2l1,protein_coding,Mad2l1,NS
ENSMUSG00000059842.13,NA,99.078899787411,0.6779970760203579,0.1609095031226118,4.21353035627566,2.5140977926067436e-5,1.1050132432898582e-4,UP,ENSMUSG00000059842,Lac_16h_vs_M1_16h,Zfp341,protein_coding,Zfp341,UP
ENSMUSG00000062202.15,NA,978.6207843662272,0.2526176064346047,0.05996736919087993,4.212584441223473,2.524652858281212e-5,1.1093541833727068e-4,NO,ENSMUSG00000062202,Lac_16h_vs_M1_16h,Btbd9,protein_coding,Btbd9,NS
ENSMUSG00000047215.15,NA,26228.664118098022,-0.42970780222131383,0.10201430467278802,-4.212230859187898,2.5286091428313245e-5,1.1107940082967168e-4,NO,ENSMUSG00000047215,Lac_16h_vs_M1_16h,Rpl9,protein_coding,Rpl9,NS
ENSMUSG00000026663.7,Atf6,3795.645730452025,0.3475082004803139,0.08250180609662969,4.212128399629182,2.529756680394341e-5,1.1109995351350322e-4,NO,ENSMUSG00000026663,Lac_16h_vs_M1_16h,Atf6,protein_coding,Atf6,NS
ENSMUSG00000032030.18,NA,862.787009236513,-0.3184294076429383,0.07560456548731657,-4.211774852358063,2.533720181967394e-5,1.1124413133075216e-4,NO,ENSMUSG00000032030,Lac_16h_vs_M1_16h,Cul5,protein_coding,Cul5,NS
ENSMUSG00000078300.4,Gm2606,4113.537341061646,0.3270521424660995,0.07766307919401236,4.211166307855,2.540556210324715e-5,1.1151431743815197e-4,NO,ENSMUSG00000078300,Lac_16h_vs_M1_16h,Gm2606,processed_pseudogene,Gm2606,NS
ENSMUSG00000025224.17,NA,1627.6606436144311,0.5235432601470558,0.12434191058496254,4.210513234709546,2.547911961487992e-5,1.1180716489257108e-4,UP,ENSMUSG00000025224,Lac_16h_vs_M1_16h,Gbf1,protein_coding,Gbf1,UP
ENSMUSG00000072620.4,Slfn2,43004.450535514305,-0.3359237717779018,0.07979193249428627,-4.20999669110604,2.5537442840319095e-5,1.1203302218675684e-4,NO,ENSMUSG00000072620,Lac_16h_vs_M1_16h,Slfn2,protein_coding,Slfn2,NS
ENSMUSG00000113600.2,Gm7868,626.2219098708266,-0.3702441143141557,0.08794638293284866,-4.209884499705407,2.5550127208375646e-5,1.1205859386855605e-4,NO,ENSMUSG00000113600,Lac_16h_vs_M1_16h,Gm7868,processed_pseudogene,Gm7868,NS
ENSMUSG00000049744.16,NA,1012.2047149155997,-0.43395646348031786,0.10309357835922246,-4.20934524135176,2.5611179468834948e-5,1.122962284328262e-4,NO,ENSMUSG00000049744,Lac_16h_vs_M1_16h,Arhgap15,protein_coding,Arhgap15,NS
ENSMUSG00000033940.9,Brk1,6648.755130400289,-0.3387624876012925,0.08048288981912764,-4.209124304092544,2.5636232981419913e-5,1.1237593572386429e-4,NO,ENSMUSG00000033940,Lac_16h_vs_M1_16h,Brk1,protein_coding,Brk1,NS
ENSMUSG00000139314.1,ENSMUSG00000139314,904.7518614446684,-0.4642127718282344,0.11029416912355408,-4.208860500215677,2.566617795221772e-5,1.1247703614127368e-4,NO,ENSMUSG00000139314,Lac_16h_vs_M1_16h,ENSMUSG00000139314,lncRNA,ENSMUSG00000139314,NS
ENSMUSG00000020925.18,NA,798.134339941594,-0.267637502753404,0.06359287640769712,-4.20860822582653,2.5694845302157e-5,1.1257248493944206e-4,NO,ENSMUSG00000020925,Lac_16h_vs_M1_16h,Ccdc43,protein_coding,Ccdc43,NS
ENSMUSG00000046573.8,Lyrm4,309.8078452249746,-0.38085817126876687,0.0905092128252772,-4.207949217324336,2.576987588229091e-5,1.1287095154660432e-4,NO,ENSMUSG00000046573,Lac_16h_vs_M1_16h,Lyrm4,protein_coding,Lyrm4,NS
ENSMUSG00000017721.16,NA,2869.367304941951,0.5125130236968484,0.12180089142182388,4.207793700966445,2.578761236620726e-5,1.129183797851658e-4,UP,ENSMUSG00000017721,Lac_16h_vs_M1_16h,Pigt,protein_coding,Pigt,UP
ENSMUSG00000053119.12,NA,4242.055800159076,-0.1979932764008255,0.04705543170621357,-4.207660395870535,2.5802824919127488e-5,1.1295473383183126e-4,NO,ENSMUSG00000053119,Lac_16h_vs_M1_16h,Chmp3,protein_coding,Chmp3,NS
ENSMUSG00000072978.4,Gm5830,443.9917598456475,0.35489868692950616,0.08435641422450584,4.207133389821196,2.5863049575331243e-5,1.1318806114012438e-4,NO,ENSMUSG00000072978,Lac_16h_vs_M1_16h,Gm5830,processed_pseudogene,Gm5830,NS
ENSMUSG00000040888.12,NA,621.8113233821734,-0.41981755070171456,0.09980586137273416,-4.206341640936971,2.595377960380041e-5,1.1355473270977556e-4,NO,ENSMUSG00000040888,Lac_16h_vs_M1_16h,Gfer,protein_coding,Gfer,NS
ENSMUSG00000098111.2,Gm4654,75.62418780176019,0.7154842264696593,0.17011043955510197,4.2059983404951495,2.599321394340779e-5,1.1369683572891189e-4,UP,ENSMUSG00000098111,Lac_16h_vs_M1_16h,Gm4654,processed_pseudogene,Gm4654,UP
ENSMUSG00000044103.5,Il36g,191.82851840114083,0.5199992740793666,0.12370286400438862,4.203615480244003,2.6268503679053563e-5,1.1487024107485542e-4,UP,ENSMUSG00000044103,Lac_16h_vs_M1_16h,Il36g,protein_coding,Il36g,UP
ENSMUSG00000058997.9,Vwa8,866.6394959525081,0.3367723893995895,0.08012045244328941,4.203326106251866,2.6302122987954896e-5,1.1498649434637892e-4,NO,ENSMUSG00000058997,Lac_16h_vs_M1_16h,Vwa8,protein_coding,Vwa8,NS
ENSMUSG00000020250.12,NA,16824.300675241648,0.4047982117792269,0.0963231154766644,4.202503311651032,2.6397938535821114e-5,1.1537451960067698e-4,NO,ENSMUSG00000020250,Lac_16h_vs_M1_16h,Txnrd1,protein_coding,Txnrd1,NS
ENSMUSG00000034601.18,NA,161.04858888198476,0.49032909775162814,0.11669124744549111,4.201935522033654,2.6464251876553515e-5,1.1563342987814588e-4,NO,ENSMUSG00000034601,Lac_16h_vs_M1_16h,2700049A03Rik,protein_coding,2700049A03Rik,NS
ENSMUSG00000056131.14,NA,577.5476690920844,-0.33654041076105323,0.0801101186404709,-4.200972567166266,2.6577079711158165e-5,1.1609538881843703e-4,NO,ENSMUSG00000056131,Lac_16h_vs_M1_16h,Pgm3,protein_coding,Pgm3,NS
ENSMUSG00000020513.16,NA,323.8302131263762,-0.389039718980628,0.09261201282099688,-4.200747906565588,2.6603468557093884e-5,1.1617961448951552e-4,NO,ENSMUSG00000020513,Lac_16h_vs_M1_16h,Tubd1,protein_coding,Tubd1,NS
ENSMUSG00000054364.6,Rhob,4059.467322479391,0.33025419318490035,0.07863315663653986,4.199935590929021,2.6699091995383072e-5,1.165660677768514e-4,NO,ENSMUSG00000054364,Lac_16h_vs_M1_16h,Rhob,protein_coding,Rhob,NS
ENSMUSG00000089640.2,Gm6397,310.67853821787673,0.47367236442067306,0.1128086641381115,4.198900572395367,2.682140497532132e-5,1.1706880793767752e-4,NO,ENSMUSG00000089640,Lac_16h_vs_M1_16h,Gm6397,processed_pseudogene,Gm6397,NS
ENSMUSG00000034610.15,NA,731.4562388396489,0.5522285937432082,0.1315339614269247,4.198372707340724,2.6883990247097744e-5,1.1731065258383868e-4,UP,ENSMUSG00000034610,Lac_16h_vs_M1_16h,Tut4,protein_coding,Tut4,UP
ENSMUSG00000028678.14,NA,317.0165916467445,-1.586483223510868,0.378008217842004,-4.196954321701995,2.705284695258152e-5,1.1801596911846748e-4,DOWN,ENSMUSG00000028678,Lac_16h_vs_M1_16h,Kif2c,protein_coding,Kif2c,DOWN
ENSMUSG00000017417.15,NA,1053.811034243365,0.3919867383385885,0.09340329089392864,4.196712284835226,2.7081761624228668e-5,1.181105857816547e-4,NO,ENSMUSG00000017417,Lac_16h_vs_M1_16h,Plxdc1,protein_coding,Plxdc1,NS
ENSMUSG00000079334.9,Naa80,1116.4624508903516,0.42959159048737344,0.10236968321451316,4.1964727934849115,2.7110401121735084e-5,1.1820395218348404e-4,NO,ENSMUSG00000079334,Lac_16h_vs_M1_16h,Naa80,protein_coding,Naa80,NS
ENSMUSG00000042350.14,NA,2832.1862479524048,0.4510485367333097,0.10748918603774654,4.196222460694016,2.7140367872591385e-5,1.1827151512806684e-4,NO,ENSMUSG00000042350,Lac_16h_vs_M1_16h,Arel1,protein_coding,Arel1,NS
