gene_id,gene_name,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,regulation,gene_id_clean,gene_name_gtf,gene_type,gene_symbol,regulation_strict,abs_log2FC,rank_score
ENSMUSG00000068874.14,NA,1883.652357720685,1.2151709541775857,0.12157985457815082,9.994838029654666,1.605494854531254e-23,2.5743492494387683e-21,UP,ENSMUSG00000068874,Selenbp1,protein_coding,Selenbp1,UP,1.2151709541775857,25.019558862210875
ENSMUSG00000018379.18,NA,2883.122812807499,-1.2546933705267695,0.12554736895121257,-9.993784664769365,1.6226539846147735e-23,2.5770836045177108e-21,DOWN,ENSMUSG00000018379,Srsf1,protein_coding,Srsf1,DOWN,1.2546933705267695,25.83272056769773
ENSMUSG00000024601.10,NA,2705.985146279439,-0.6764939047534615,0.06779674365561915,-9.978265448703334,1.897548391935006e-23,2.98523745131209e-21,DOWN,ENSMUSG00000024601,Isoc1,protein_coding,Isoc1,DOWN,0.6764939047534615,13.885051681651229
ENSMUSG00000020696.19,NA,1406.5552430407226,0.6684588271469462,0.06729947729809103,9.932600578547245,3.00318987341233e-23,4.680485451310655e-21,UP,ENSMUSG00000020696,Rffl,protein_coding,Rffl,UP,0.6684588271469462,13.589573501470474
ENSMUSG00000042349.14,NA,6716.568232594179,-0.6632022921226318,0.06678583131983815,-9.93028429857447,3.073778963091222e-23,4.7461424063434456e-21,DOWN,ENSMUSG00000042349,Ikbke,protein_coding,Ikbke,DOWN,0.6632022921226318,13.478697389017123
ENSMUSG00000069008.4,Gm5537,83796.92986477146,0.6175182137739097,0.06226560116443756,9.917485774257644,3.494476356463122e-23,5.3462282312274326e-21,UP,ENSMUSG00000069008,Gm5537,processed_pseudogene,Gm5537,UP,0.6175182137739097,12.518299900653847
ENSMUSG00000068877.13,NA,608.9135369163872,1.2288537227673435,0.12402618851753952,9.90801811662189,3.841913923313078e-23,5.824341507742627e-21,UP,ENSMUSG00000068877,Selenbp2,protein_coding,Selenbp2,UP,1.2288537227673435,24.865551760118585
ENSMUSG00000066632.4,Pgk1-rs7,85274.60701059476,0.6162331164440057,0.06250600242182726,9.85878303791214,6.280597572797371e-23,9.435607668826031e-21,UP,ENSMUSG00000066632,Pgk1-rs7,processed_pseudogene,Pgk1-rs7,UP,0.6162331164440057,12.340209967629079
ENSMUSG00000083761.2,Pgam1-ps1,3744.947839741801,0.658704582128272,0.0668231719362006,9.857427641375208,6.365937870271028e-23,9.478426778985684e-21,UP,ENSMUSG00000083761,Pgam1-ps1,processed_pseudogene,Pgam1-ps1,UP,0.658704582128272,13.189415575030178
ENSMUSG00000036833.17,NA,1045.5987206369985,-0.8446132552508971,0.0858191124556016,-9.841785018318111,7.437927329509259e-23,1.0880252293587403e-20,DOWN,ENSMUSG00000036833,Pnpla7,protein_coding,Pnpla7,DOWN,0.8446132552508971,16.861319348683203
ENSMUSG00000030774.14,NA,926.8489676835306,-0.6382699452790774,0.06484996407359934,-9.84225595799396,7.403185036707113e-23,1.0880252293587403e-20,DOWN,ENSMUSG00000030774,Pak1,protein_coding,Pak1,DOWN,0.6382699452790774,12.742013354763351
ENSMUSG00000031530.7,Dusp4,1086.4909769213186,1.2055106505111506,0.12253518054114096,9.838077890670776,7.717106146954045e-23,1.1190474965791796e-20,UP,ENSMUSG00000031530,Dusp4,protein_coding,Dusp4,UP,1.2055106505111506,24.05132559909084
ENSMUSG00000029217.17,NA,1763.7715258502026,0.7063338861785803,0.07213135237019246,9.79232834223784,1.2146603166929475e-22,1.7461789173423788e-20,UP,ENSMUSG00000029217,Tec,protein_coding,Tec,UP,0.7063338861785803,13.955682242750877
ENSMUSG00000022808.6,Snx4,3402.2386660529123,-0.4305756861174628,0.04402365076469269,-9.780553830460327,1.3646176358175392e-22,1.9449883499908792e-20,NO,ENSMUSG00000022808,Snx4,protein_coding,Snx4,NS,0.4305756861174628,8.487113084969925
ENSMUSG00000061313.11,NA,634.3804480260005,-0.7905674994129132,0.08089685884990533,-9.772536420477325,1.477070272292947e-22,2.0874257509116257e-20,DOWN,ENSMUSG00000061313,Ddhd2,protein_coding,Ddhd2,DOWN,0.7905674994129132,15.5586758901817
ENSMUSG00000097855.11,NA,313.5734644609304,0.9273412153589524,0.09498538013422188,9.762988936282042,1.6229996887354337e-22,2.2743817486850494e-20,UP,ENSMUSG00000097855,A930007I19Rik,lncRNA,A930007I19Rik,UP,0.9273412153589524,18.215890203718185
ENSMUSG00000059878.13,NA,447.6953247036958,-0.7789630501384952,0.08005636685253724,-9.730182379789165,2.241906380230106e-22,3.115502566393104e-20,DOWN,ENSMUSG00000059878,Zfp422,protein_coding,Zfp422,DOWN,0.7789630501384952,15.194820838272928
ENSMUSG00000035828.12,NA,830.2470249675009,1.0756791937907442,0.11093831495606753,9.696191926267511,3.1296184229540323e-22,4.313183208362102e-20,UP,ENSMUSG00000035828,Pim3,protein_coding,Pim3,UP,1.0756791937907442,20.830744976294135
ENSMUSG00000026192.14,NA,1296.8718330003014,-0.8217499282372296,0.08481357524400658,-9.68889621588378,3.3614168375023785e-22,4.59467108050735e-20,DOWN,ENSMUSG00000026192,Atic,protein_coding,Atic,DOWN,0.8217499282372296,15.890791036946107
ENSMUSG00000073775.5,Kti12,236.74393882616263,-1.4460904980978275,0.14959971459431146,-9.666398776357129,4.1885824158749236e-22,5.678764257490262e-20,DOWN,ENSMUSG00000073775,Kti12,protein_coding,Kti12,DOWN,1.4460904980978275,27.831090650499366
ENSMUSG00000025980.15,NA,3849.395853395104,-0.788374681674772,0.08183672167197925,-9.633507618190796,5.772465932850892e-22,7.763035636792056e-20,DOWN,ENSMUSG00000025980,Hspd1,protein_coding,Hspd1,DOWN,0.788374681674772,15.065815270067187
ENSMUSG00000028965.14,NA,171.84810107069714,1.90938893289616,0.19832721932254585,9.627467875656846,6.121941761701951e-22,8.167160065451338e-20,UP,ENSMUSG00000028965,Tnfrsf9,protein_coding,Tnfrsf9,UP,1.90938893289616,36.44628025607283
ENSMUSG00000028885.9,Smpdl3b,2681.464549926124,0.6826994195942596,0.07105542690689391,9.607984207720284,7.398313815326939e-22,9.714510329479688e-20,UP,ENSMUSG00000028885,Smpdl3b,protein_coding,Smpdl3b,UP,0.6826994195942596,12.979876706729728
ENSMUSG00000031657.17,NA,591.5747542226306,-1.044403995678346,0.10869614128219934,-9.608473524067804,7.363245270731327e-22,9.714510329479688e-20,DOWN,ENSMUSG00000031657,Heatr3,protein_coding,Heatr3,DOWN,1.044403995678346,19.856813565152187
ENSMUSG00000030406.8,Gipr,87.19600171195916,1.966977209274256,0.20517232021959905,9.5869521150268735,9.072548316326638e-22,1.1819829353364298e-19,UP,ENSMUSG00000030406,Gipr,protein_coding,Gipr,UP,1.966977209274256,37.22974238780301
ENSMUSG00000097754.4,Ptgs2os2,279.5258159848457,1.6729567104673395,0.1747905024516201,9.571210603564651,1.0566110082693667e-21,1.3658949747209268e-19,UP,ENSMUSG00000097754,Ptgs2os2,lncRNA,Ptgs2os2,UP,1.6729567104673395,31.559630206063652
ENSMUSG00000015850.12,NA,169.58513780143426,1.3542835988931283,0.14188366656538107,9.545028202869736,1.3607057434440032e-21,1.7454714598209385e-19,UP,ENSMUSG00000015850,Adamtsl4,protein_coding,Adamtsl4,UP,1.3542835988931283,25.403769906484246
ENSMUSG00000032231.15,NA,56276.71030923408,0.6474472778332695,0.06795926967525098,9.526989929808694,1.6190972509431443e-21,2.061073721887624e-19,UP,ENSMUSG00000032231,Anxa2,protein_coding,Anxa2,UP,0.6474472778332695,12.098139280310404
ENSMUSG00000047139.10,NA,264.97571549192,1.443975579343416,0.151770230569227,9.514221424897784,1.830786590820691e-21,2.3128937264034727e-19,UP,ENSMUSG00000047139,Cd24a,protein_coding,Cd24a,UP,1.443975579343416,26.909704101234134
ENSMUSG00000054309.10,NA,1646.4123081210007,-0.5331636955370187,0.05608715481714526,-9.505985769383974,1.9816215275478262e-21,2.48462560852538e-19,DOWN,ENSMUSG00000054309,Cpsf3,protein_coding,Cpsf3,DOWN,0.5331636955370187,9.919371422618132
ENSMUSG00000000530.17,NA,4808.603277120076,0.5250573793257628,0.05524000180830715,9.505021037975474,2.0000758022923515e-21,2.4890495581363623e-19,UP,ENSMUSG00000000530,Acvrl1,protein_coding,Acvrl1,UP,0.5250573793257628,9.768149872609197
ENSMUSG00000021123.13,NA,73.30952372657656,1.8716236033229092,0.19697902377727083,9.501639146304235,2.0661205138798843e-21,2.5521944955156257e-19,UP,ENSMUSG00000021123,Rdh12,protein_coding,Rdh12,UP,1.8716236033229092,34.79925905106018
ENSMUSG00000062937.8,Mtap,791.4701586027868,-0.753166022789298,0.07930437910293671,-9.497155533008993,2.1570173049515474e-21,2.6448838659832357e-19,DOWN,ENSMUSG00000062937,Mtap,protein_coding,Mtap,DOWN,0.753166022789298,13.992012128512986
ENSMUSG00000022018.8,Rgcc,113.56562779928394,1.5788602050366831,0.1663344144788826,9.492083823922869,2.2646115952954067e-21,2.7565447418354896e-19,UP,ENSMUSG00000022018,Rgcc,protein_coding,Rgcc,UP,1.5788602050366831,29.30306904893748
ENSMUSG00000005732.15,NA,1519.7779392435332,-0.9477963225780554,0.100118886918478,-9.466708547706892,2.8880049547465468e-21,3.489881929373436e-19,DOWN,ENSMUSG00000005732,Ranbp1,protein_coding,Ranbp1,DOWN,0.9477963225780554,17.49365611140433
ENSMUSG00000025357.9,Dgka,839.1719535794106,0.7901296440888609,0.08354170114607633,9.457907048209188,3.141683786935132e-21,3.7691164626568535e-19,UP,ENSMUSG00000025357,Dgka,protein_coding,Dgka,UP,0.7901296440888609,14.557159281601338
ENSMUSG00000024986.13,NA,467.34037997096425,-0.8087061393639938,0.08551384086615692,-9.457020421170776,3.168429053056964e-21,3.7740516349127087e-19,DOWN,ENSMUSG00000024986,Hhex,protein_coding,Hhex,DOWN,0.8087061393639938,14.898948608338312
ENSMUSG00000025139.15,NA,4474.468345970629,0.5070913310472902,0.05365253969419574,9.451394732431435,3.343455147809379e-21,3.954287804600654e-19,UP,ENSMUSG00000025139,Tollip,protein_coding,Tollip,UP,0.5070913310472902,9.331967143426594
ENSMUSG00000039953.14,NA,210.045786432975,-1.679045971483794,0.17771344948967294,-9.448052335405064,3.451937498060612e-21,4.053838712511181e-19,DOWN,ENSMUSG00000039953,Clstn1,protein_coding,Clstn1,DOWN,1.679045971483794,30.881237717751937
ENSMUSG00000074622.5,Mafb,2168.036163731501,-0.7639354659352232,0.08097668941515611,-9.4340170171521045,3.9467742352615326e-21,4.602545954351142e-19,DOWN,ENSMUSG00000074622,Mafb,protein_coding,Mafb,DOWN,0.7639354659352232,14.008286064791104
ENSMUSG00000059412.8,Fxyd2,81.93144395874549,2.197874815216891,0.2331430698218266,9.427150534204422,4.213805354386171e-21,4.879820700676653e-19,UP,ENSMUSG00000059412,Fxyd2,protein_coding,Fxyd2,UP,2.197874815216891,40.24659597152327
ENSMUSG00000005973.7,Rcn1,410.5109177676443,-1.5009216757009616,0.1594474508721932,-9.413268556447738,4.809434065934488e-21,5.531180860932656e-19,DOWN,ENSMUSG00000005973,Rcn1,protein_coding,Rcn1,DOWN,1.5009216757009616,27.4026004119731
ENSMUSG00000097471.11,NA,505.1638385296768,0.8270493479926995,0.08798294290915222,9.400110074138786,5.450601947807298e-21,6.225632745317431e-19,UP,ENSMUSG00000097471,5830432E09Rik,lncRNA,5830432E09Rik,UP,0.8270493479926995,15.057108667861206
ENSMUSG00000004296.15,NA,2285.4109241521205,1.5190487902833645,0.16254601951205894,9.345345981669327,9.158953279895618e-21,1.039011597928839e-18,UP,ENSMUSG00000004296,Il12b,protein_coding,Il12b,UP,1.5190487902833645,27.317631033603853
ENSMUSG00000053581.14,NA,2941.511186341032,0.5850184922361623,0.06274538309142132,9.323689862308726,1.123631462289412e-20,1.26605934223907e-18,UP,ENSMUSG00000053581,Zfand2a,protein_coding,Zfand2a,UP,0.5850184922361623,10.470395339235942
ENSMUSG00000022476.9,Polr3h,220.04359058188112,-1.0781216746821467,0.11565295545473712,-9.32204171041776,1.1412272860980708e-20,1.2772554512061359e-18,DOWN,ENSMUSG00000022476,Polr3h,protein_coding,Polr3h,DOWN,1.0781216746821467,19.291609782417993
ENSMUSG00000030243.17,NA,362.5065682459977,-1.000374547474734,0.10738124296234897,-9.316101396083624,1.2069373087230613e-20,1.3417924373510515e-18,DOWN,ENSMUSG00000030243,Recql,protein_coding,Recql,DOWN,1.000374547474734,17.879008690559886
ENSMUSG00000021175.16,NA,398.3364185091506,-0.7121168507119238,0.07645296972182136,-9.314443288507992,1.225937477552742e-20,1.353889627527783e-18,DOWN,ENSMUSG00000021175,Cdca7l,protein_coding,Cdca7l,DOWN,0.7121168507119238,12.72440065537161
ENSMUSG00000073755.5,5730409E04Rik,300.66923705321864,-0.8690264513304287,0.09338214677147778,-9.306130576084165,1.3257428255634377e-20,1.4544794315194663e-18,DOWN,ENSMUSG00000073755,5730409E04Rik,protein_coding,5730409E04Rik,DOWN,0.8690264513304287,15.501078929564782
ENSMUSG00000062397.9,Zfp706,2154.547444197859,-0.4693989184374291,0.05045221337535911,-9.303832023089868,1.3547304978627591e-20,1.4765676981934227e-18,NO,ENSMUSG00000062397,Zfp706,protein_coding,Zfp706,NS,0.4693989184374291,8.369733186131581
ENSMUSG00000029380.12,NA,630.8992268891492,1.7388630531441749,0.18748249589288485,9.274802134795808,1.7794901731906692e-20,1.92693364468361e-18,UP,ENSMUSG00000029380,Cxcl1,protein_coding,Cxcl1,UP,1.7388630531441749,30.804190673124317
ENSMUSG00000028617.11,NA,1133.550346146628,0.6381668588082621,0.06885452778017956,9.268335422263466,1.890734909465329e-20,2.0341867967899244e-18,UP,ENSMUSG00000028617,Lrrc42,protein_coding,Lrrc42,UP,0.6381668588082621,11.290198650562104
ENSMUSG00000089809.10,NA,2032.236109428575,0.9087239349577844,0.09806335255905374,9.26670271048046,1.9198922708650683e-20,2.0523156095478127e-18,UP,ENSMUSG00000089809,Rasgef1b,protein_coding,Rasgef1b,UP,0.9087239349577844,16.073287098108114
ENSMUSG00000026730.13,NA,169.08530206457337,-1.1251125181939852,0.12160925211678432,-9.251866108949608,2.2060693748816736e-20,2.3432110124539355e-18,DOWN,ENSMUSG00000026730,Pter,protein_coding,Pter,DOWN,1.1251125181939852,19.835945892268708
ENSMUSG00000020732.14,NA,69.9083827785595,1.360270179473705,0.14715504606946295,9.243788886665868,2.3791974402975638e-20,2.5111073743292515e-18,UP,ENSMUSG00000020732,Rab37,protein_coding,Rab37,UP,1.360270179473705,23.940938409664046
ENSMUSG00000026358.14,NA,1332.9087462403943,1.4683755272091907,0.15907243162684367,9.230861137860424,2.6846477283874162e-20,2.8156720451942486e-18,UP,ENSMUSG00000026358,Rgs1,protein_coding,Rgs1,UP,1.4683755272091907,25.770604182088814
ENSMUSG00000026456.19,NA,1773.465322638919,-0.5273600424482567,0.0571634053896348,-9.22548331145927,2.822849522642127e-20,2.9421149149737566e-18,DOWN,ENSMUSG00000026456,Cyb5r1,protein_coding,Cyb5r1,DOWN,0.5273600424482567,9.245328400817522
ENSMUSG00000028417.4,Tal2,42.63160815829957,2.030158469014362,0.22028229117826437,9.216167392100749,3.07909322060508e-20,3.1695653423956976e-18,UP,ENSMUSG00000028417,Tal2,protein_coding,Tal2,UP,2.030158469014362,35.5257436391885
ENSMUSG00000022529.12,NA,2370.0512792213244,0.5189116428427626,0.05630377676653984,9.216284815038216,3.075724524532188e-20,3.1695653423956976e-18,UP,ENSMUSG00000022529,Zfp263,protein_coding,Zfp263,UP,0.5189116428427626,9.080434988886433
ENSMUSG00000028793.16,NA,8179.4099991257,0.6308142882822699,0.06848165943004082,9.21143403259225,3.2179665538394477e-20,3.2921969479648238e-18,UP,ENSMUSG00000028793,Rnf19b,protein_coding,Rnf19b,UP,0.6308142882822699,11.02821974743218
ENSMUSG00000030108.15,NA,75.33519395236465,1.4442313723353912,0.15690690537946453,9.204383764007416,3.436372747398934e-20,3.494204386318575e-18,UP,ENSMUSG00000030108,Slc6a13,protein_coding,Slc6a13,UP,1.4442313723353912,25.211444034493717
ENSMUSG00000025429.10,NA,2224.548779487071,0.7524072219165225,0.0818154974208767,9.196389994990511,3.701772239274597e-20,3.741257809826859e-18,UP,ENSMUSG00000025429,Pstpip2,protein_coding,Pstpip2,UP,0.7524072219165225,13.112187386559487
ENSMUSG00000021125.7,Arg2,208.86247750804057,1.5211335047067962,0.16559818104381546,9.18568969247507,4.088984885778407e-20,4.1077055394723315e-18,UP,ENSMUSG00000021125,Arg2,protein_coding,Arg2,UP,1.5211335047067962,26.447036625433764
ENSMUSG00000050914.17,NA,1976.3020617737536,1.3392037060632005,0.14608778532345368,9.16711621781426,4.8584188042301594e-20,4.8514366454695895e-18,UP,ENSMUSG00000050914,Ankrd37,protein_coding,Ankrd37,UP,1.3392037060632005,23.187146575339632
ENSMUSG00000001918.18,NA,640.4155454281066,-0.7611917950743748,0.083064691418107,-9.163843049062905,5.008128440255929e-20,4.971163682720706e-18,DOWN,ENSMUSG00000001918,Slc1a5,protein_coding,Slc1a5,DOWN,0.7611917950743748,13.17131414805904
ENSMUSG00000034765.7,Dusp5,460.7193366801768,1.0341821850331894,0.11313391074898048,9.1412219217615,6.175060544744695e-20,6.093213588411985e-18,UP,ENSMUSG00000034765,Dusp5,protein_coding,Dusp5,UP,1.0341821850331894,17.803605163734712
ENSMUSG00000001473.8,Tubb6,6203.561012491326,0.6322609974960137,0.06929301368700898,9.124455177427931,7.209798029145888e-20,7.072387760825696e-18,UP,ENSMUSG00000001473,Tubb6,protein_coding,Tubb6,UP,0.6322609974960137,10.843550467923693
ENSMUSG00000031712.11,NA,2677.8148995275337,0.9034168809895704,0.09913138881181692,9.113328198241472,7.98926802002026e-20,7.791171549816249e-18,UP,ENSMUSG00000031712,Il15,protein_coding,Il15,UP,0.9034168809895704,15.456014867001766
ENSMUSG00000036427.6,Gpi1,47916.60122144611,0.6303976825372246,0.06932307741189671,9.093619413223577,9.5795745236918e-20,9.259662568695845e-18,UP,ENSMUSG00000036427,Gpi1,protein_coding,Gpi1,UP,0.6303976825372246,10.737818936319854
ENSMUSG00000031660.15,NA,2067.8443247760947,-0.44699100816391546,0.049155983835895,-9.093318316162168,9.606150302137089e-20,9.259662568695845e-18,NO,ENSMUSG00000031660,Brd7,protein_coding,Brd7,NS,0.44699100816391546,7.61377880151673
ENSMUSG00000025237.17,NA,545.0315246216472,0.6762127963281761,0.07447057866750106,9.08026778397084,1.0830805048142829e-19,1.038014396453045e-17,UP,ENSMUSG00000025237,Parp6,protein_coding,Parp6,UP,0.6762127963281761,11.484660606788207
ENSMUSG00000027367.17,NA,5093.658890619346,0.5366805565186739,0.05911621567453718,9.078398378430633,1.1018421222981333e-19,1.0499610989396383e-17,UP,ENSMUSG00000027367,Stard7,protein_coding,Stard7,UP,0.5366805565186739,9.112206211358584
ENSMUSG00000002228.8,Ppm1j,76.16384671285948,1.393762721258726,0.15421812794053374,9.037606278012651,1.6013999045188254e-19,1.517326409531587e-17,UP,ENSMUSG00000002228,Ppm1j,protein_coding,Ppm1j,UP,1.393762721258726,23.441585078017145
ENSMUSG00000029036.19,NA,351.71783157858425,-1.0311003462910602,0.11412049293566896,-9.035190085204972,1.637176433627488e-19,1.533795180178202e-17,DOWN,ENSMUSG00000029036,Atad3a,protein_coding,Atad3a,DOWN,1.0311003462910602,17.33716108874978
ENSMUSG00000021886.8,Gpr65,786.7270643531888,-0.8212499659708855,0.09088934672770028,-9.035712055795797,1.629381341869182e-19,1.533795180178202e-17,DOWN,ENSMUSG00000021886,Gpr65,protein_coding,Gpr65,DOWN,0.8212499659708855,13.80868797628001
ENSMUSG00000040356.17,NA,1518.0937959941505,-0.6955791741072408,0.07701058701295649,-9.032253889847826,1.6817170964446116e-19,1.5667214692910806e-17,DOWN,ENSMUSG00000040356,Skic2,protein_coding,Skic2,DOWN,0.6955791741072408,11.689213728277078
ENSMUSG00000029672.17,NA,537.1799100341582,-0.7906212366393736,0.08814861685909896,-8.969184824568956,2.9871694379789286e-19,2.7674465304298116e-17,DOWN,ENSMUSG00000029672,Fam3c,protein_coding,Fam3c,DOWN,0.7906212366393736,13.0910437884998
ENSMUSG00000005034.16,NA,3633.345880921122,-0.7096416314562326,0.07917503627820562,-8.962946716723824,3.1611534378334013e-19,2.8964502598521864e-17,DOWN,ENSMUSG00000005034,Prkacb,protein_coding,Prkacb,DOWN,0.7096416314562326,11.736148339885956
ENSMUSG00000138269.1,ENSMUSG00000138269,1327.5128934068678,-0.9326163261227606,0.1040510280745792,-8.963066904579762,3.1577085869314437e-19,2.8964502598521864e-17,DOWN,ENSMUSG00000138269,ENSMUSG00000138269,lncRNA,ENSMUSG00000138269,DOWN,0.9326163261227606,15.423733702200689
ENSMUSG00000049327.18,NA,3404.860400979315,0.45597461489633234,0.05091430368916524,8.955727209392544,3.375035524144303e-19,3.075524174897836e-17,NO,ENSMUSG00000049327,Kmt5a,protein_coding,Kmt5a,NS,0.45597461489633234,7.529089708946367
ENSMUSG00000053907.11,NA,2450.0478611409126,-1.4885380488334092,0.1664164067908646,-8.944659228846673,3.730991166951192e-19,3.381413516308591e-17,DOWN,ENSMUSG00000053907,Mat2a,protein_coding,Mat2a,DOWN,1.4885380488334092,24.51756390241038
ENSMUSG00000034401.17,NA,1362.4383731706141,0.4585359202964871,0.05128674781585223,8.940631641196756,3.8695219692329074e-19,3.488008019401511e-17,NO,ENSMUSG00000034401,Spata6,protein_coding,Spata6,NS,0.4585359202964871,7.546319383317527
ENSMUSG00000013495.16,NA,481.0595547773881,-0.7428076469836618,0.08311196443953833,-8.93743340074742,3.9831361849906847e-19,3.571117151661541e-17,DOWN,ENSMUSG00000013495,Tmem175,protein_coding,Tmem175,DOWN,0.7428076469836618,12.217102887742227
ENSMUSG00000029413.15,NA,898.0804378144535,-0.671399761818879,0.07519146344711362,-8.92920194712146,4.290929399564913e-19,3.8264993939649445e-17,DOWN,ENSMUSG00000029413,Naaa,protein_coding,Naaa,DOWN,0.671399761818879,11.022503062673524
ENSMUSG00000019970.16,NA,1494.9033954376152,0.7871340931206742,0.08817089871455398,8.927368378867907,4.362627366960779e-19,3.869743296353083e-17,UP,ENSMUSG00000019970,Sgk1,protein_coding,Sgk1,UP,0.7871340931206742,12.918694921691998
ENSMUSG00000059108.5,Ifitm6,3938.184297818342,1.014227476118185,0.113718712883846,8.918738617400043,4.716290325170024e-19,4.161315209657953e-17,UP,ENSMUSG00000059108,Ifitm6,protein_coding,Ifitm6,UP,1.014227476118185,16.61382639143407
